ranking,isIp,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
10000000,0,172,0,0,0,10,1,1
301,0,30,0,0,0,29,2,1
10000000,0,58,0,0,0,17,1,1
229346,0,29,0,0,0,11,2,0
10000000,0,31,0,0,0,12,2,1
22740,0,29,0,0,0,15,2,0
177441,0,36,0,0,0,14,1,0
10000000,0,58,0,0,1,10,1,1
10000000,0,113,0,0,0,19,2,1
10000000,0,35,0,0,0,17,1,1
567,0,27,0,0,0,26,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,147,0,0,1,113,10,1
10000000,0,40,0,0,0,19,2,1
2547,0,25,0,0,0,17,2,0
10000000,0,46,0,0,0,13,1,1
10000000,0,51,0,0,0,13,2,0
10000000,0,32,0,0,0,21,2,0
29262,0,52,0,0,0,12,3,0
8419,0,32,0,0,0,15,2,0
10000000,0,105,0,0,0,29,2,1
4570,0,616,0,0,1,45,2,1
10000000,0,100,0,0,0,12,2,1
10000000,0,154,0,0,0,13,1,1
339,0,34,0,0,0,10,2,0
10000000,0,65,0,0,0,17,2,1
10000000,0,43,0,0,0,11,1,1
10000000,0,103,0,0,0,14,2,1
10000000,0,236,0,0,0,13,1,1
11812,0,52,0,0,0,15,2,0
2018,0,1060,0,0,0,14,2,1
10000000,0,26,0,0,0,17,2,0
25665,0,62,0,0,0,17,3,0
10000000,0,175,0,0,1,142,7,1
183,0,60,0,0,0,16,2,1
242871,0,72,0,0,1,32,2,1
38580,0,32,0,0,0,31,3,1
34375,0,56,0,0,1,30,3,0
40463,0,37,0,0,0,21,4,0
10000000,0,75,0,0,0,15,2,1
10000000,0,248,0,0,1,31,2,1
953029,0,24,0,0,0,15,2,0
13443,0,29,0,0,0,19,4,0
1,0,23,0,0,0,15,2,0
10000000,0,29,0,0,0,14,2,0
236871,0,72,0,0,0,14,2,1
10000000,0,199,0,0,0,18,2,1
10000000,0,211,0,0,1,8,1,1
44061,0,33,0,0,0,13,1,1
10000000,0,53,0,0,0,16,1,1
10000000,0,161,0,0,0,9,1,1
10000000,0,42,0,0,0,18,2,1
10000000,0,78,0,0,0,11,2,1
281,0,50,0,0,0,15,2,0
10000000,0,41,0,0,0,20,2,0
10000000,0,27,0,0,0,17,2,0
6655,0,59,0,0,0,18,3,0
305745,0,31,0,0,0,21,2,0
10000000,0,124,0,0,0,10,1,1
6394,0,30,0,0,0,19,2,1
10000000,0,21,0,0,0,15,1,1
14969,0,26,0,0,0,14,2,0
153684,0,33,0,0,0,13,2,0
968780,0,19,0,0,0,12,1,0
425076,0,42,0,0,0,19,2,0
518654,0,30,0,0,0,18,2,0
10000000,0,30,0,0,0,20,2,0
10000000,0,130,0,0,0,15,2,1
10000000,0,115,0,0,0,12,1,1
10000000,0,52,0,0,0,23,2,1
10000000,0,303,0,0,0,163,13,1
10000000,0,32,0,0,0,16,2,0
10000000,0,22,0,0,0,21,3,1
10000000,0,97,0,0,1,26,3,1
6,0,49,0,0,0,16,2,0
133365,0,40,0,0,0,15,2,0
10000000,0,55,0,1,0,25,2,1
10000000,0,25,0,0,0,13,2,0
374708,0,29,0,0,1,19,2,0
10000000,0,50,0,0,0,15,2,1
10000000,0,40,0,0,0,39,5,1
133974,0,32,0,0,0,19,2,0
10000000,0,36,0,0,0,23,2,0
10000000,0,41,0,0,0,22,1,1
10000000,0,48,0,0,0,13,1,1
10000000,0,285,0,0,0,29,1,1
657485,0,40,0,0,0,17,2,0
103558,0,26,0,0,0,17,2,0
10000000,0,182,0,0,0,22,3,1
10000000,0,22,0,0,0,21,4,1
8354,0,37,0,0,1,16,2,0
10000000,0,47,0,0,0,11,1,1
14969,0,27,0,0,0,14,2,0
10000000,0,80,0,0,0,11,1,1
10000000,0,28,0,0,0,19,2,0
10000000,0,34,0,0,0,16,1,1
10000000,0,57,0,0,1,29,2,1
10000000,0,32,0,0,0,21,2,0
10000000,0,108,0,0,0,17,1,1
42856,0,53,0,0,0,13,2,0
10000000,0,66,0,0,0,14,2,0
10000000,0,28,0,0,0,15,2,1
10000000,0,136,0,0,1,73,9,1
10000000,0,76,0,0,0,12,1,1
4570,0,345,0,0,1,45,2,1
17881,0,25,0,0,0,11,2,0
4570,0,337,0,0,1,44,2,1
10000000,0,80,0,0,0,14,1,1
10000000,0,40,0,0,0,12,1,1
40096,0,413,0,0,0,20,3,1
14969,0,27,0,0,0,14,2,0
198797,0,32,0,0,1,19,3,0
10000000,0,40,0,0,0,25,3,1
2514,0,56,0,0,0,21,3,0
550,0,31,0,0,1,23,4,0
10000000,0,37,0,0,0,27,2,0
10000000,0,90,0,0,0,21,2,1
92389,0,56,0,0,0,18,2,0
181,0,64,0,0,0,18,3,0
11015,0,42,0,0,0,15,2,0
10000000,0,187,0,0,0,19,1,1
10000000,0,34,0,0,1,17,1,1
10000000,0,250,0,0,0,12,2,1
10000000,0,30,0,0,0,20,2,0
14969,0,27,0,0,0,14,2,0
56829,0,47,0,0,0,17,2,1
10000000,0,60,0,1,0,14,3,1
10000000,0,35,0,0,1,18,2,0
2547,0,34,0,0,0,17,2,0
13429,0,41,0,0,0,12,2,0
10000000,0,28,0,0,0,17,1,1
105,0,35,0,0,0,13,2,0
10000000,0,93,0,0,0,13,2,1
10000000,0,48,0,0,0,18,1,1
10000000,0,32,0,0,0,12,2,1
10000000,0,91,0,0,0,13,1,1
10000000,0,125,0,0,0,14,2,1
520827,0,73,0,0,0,14,2,1
91192,0,24,0,0,0,11,2,0
10000000,0,27,0,0,0,9,2,0
10000000,0,36,0,0,0,18,1,0
14972,0,27,0,0,0,13,2,0
10000000,0,109,0,0,0,12,1,1
10000000,0,144,0,0,0,143,12,1
10000000,0,257,0,0,0,20,2,1
52477,0,71,0,0,0,29,2,1
10000000,0,51,0,0,0,30,4,1
10000000,0,107,0,0,0,16,2,1
1267,0,33,0,0,0,23,3,0
10000000,0,245,0,0,0,15,1,1
52131,0,36,0,0,0,17,3,0
4570,0,371,0,0,1,45,2,1
10000000,0,28,0,0,0,17,2,0
145565,0,82,0,0,0,14,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,101,0,0,0,13,2,1
14969,0,27,0,0,0,14,2,0
14969,0,27,0,0,0,14,2,0
24147,0,89,0,0,0,24,2,0
2547,0,30,0,0,0,17,2,0
10000000,0,31,0,0,0,19,2,0
12600,0,25,0,0,0,19,3,0
8998,0,98,0,0,0,14,2,0
44061,0,33,0,0,0,13,1,1
83483,0,38,0,0,0,16,2,0
10000000,0,94,0,0,0,60,7,1
10000000,0,145,0,0,1,144,23,1
10000000,0,153,0,0,0,17,2,1
753,0,43,0,0,0,16,2,0
35838,0,38,0,0,0,17,4,0
11,0,23,0,0,0,22,2,1
13847,0,45,0,0,0,20,3,0
2604,0,32,0,0,0,18,3,0
576,0,73,0,0,1,24,3,0
11,0,23,0,0,0,22,2,1
10000000,0,65,0,0,0,21,3,1
10000000,0,61,0,0,1,21,1,1
10000000,0,63,0,0,0,22,1,1
10000000,0,75,0,0,0,18,1,1
10000000,0,34,0,0,0,19,3,0
132553,0,30,0,0,0,14,2,1
10000000,0,40,0,0,1,23,2,0
10000000,0,25,0,0,0,18,3,0
10000000,0,104,0,0,1,26,5,1
10000000,0,97,0,0,1,13,1,1
5001,0,26,0,0,0,16,2,0
14969,0,26,0,0,0,14,2,0
10000000,0,32,0,0,1,23,2,0
10000000,0,26,0,0,0,25,2,1
29,0,53,0,0,0,18,2,0
2547,0,47,0,0,0,17,2,0
10000000,0,51,0,0,0,26,4,0
8419,0,38,0,0,0,15,2,0
571868,0,35,0,0,0,17,3,0
10000000,0,32,0,0,0,16,3,0
10000000,0,98,0,0,0,57,7,1
706764,0,25,0,0,0,15,2,0
10000000,0,100,0,0,0,13,2,1
15615,0,26,0,0,0,16,2,0
10000000,0,29,0,0,0,13,2,0
10000000,0,193,0,0,1,22,3,1
3817,0,103,0,0,0,18,3,0
1267,0,36,0,0,0,18,2,0
10000000,0,21,0,0,0,20,2,1
4570,0,371,0,0,1,45,2,1
10000000,0,32,0,0,0,16,2,0
10000000,0,31,0,0,0,16,2,0
10000000,0,83,0,0,0,12,1,1
10000000,0,59,0,0,0,15,1,1
10000000,0,61,0,0,0,18,2,1
10000000,0,21,0,0,0,13,1,1
216491,0,33,0,0,0,23,3,0
4570,0,371,0,0,1,45,2,1
10000000,0,83,0,0,0,15,2,1
10000000,0,34,0,0,0,13,1,0
1149,0,49,0,0,0,13,2,0
10000000,0,41,0,0,0,13,2,0
10000000,0,88,0,0,0,15,2,1
3832,0,13,0,0,0,6,1,1
10000000,0,60,0,0,0,12,1,1
16000,0,60,0,0,0,21,3,0
889220,0,33,0,0,0,21,3,1
10000000,0,30,0,0,0,15,2,0
213718,0,41,0,0,0,18,2,1
101668,0,49,0,0,0,29,2,0
10000000,0,23,0,0,0,14,2,0
10000000,0,23,0,0,1,22,1,1
10000000,0,27,0,0,0,14,2,0
10000000,0,89,0,0,0,16,2,1
10000000,0,126,0,0,0,87,8,1
10000000,0,132,0,0,0,18,2,0
10000000,0,63,0,0,0,45,6,1
10000000,0,151,0,0,0,20,2,1
28882,0,36,0,0,0,16,2,0
1,0,41,0,0,0,16,2,0
1,0,35,0,0,0,16,2,0
10401,0,37,0,0,0,17,3,0
91140,0,25,0,0,0,14,3,0
520827,0,76,0,0,0,14,2,1
4512,0,31,0,0,1,20,1,0
29,0,30,0,0,0,21,2,0
10000000,0,77,0,0,0,10,1,1
8419,0,31,0,0,0,15,2,0
620100,0,39,0,0,0,17,2,0
10000000,0,118,0,0,0,15,2,1
10000000,0,54,0,0,0,22,1,1
10000000,0,31,0,0,0,16,2,0
10000000,0,82,0,0,0,31,2,1
66427,0,27,0,0,0,16,2,0
189973,0,23,0,0,0,14,2,0
10000000,0,76,1,0,0,28,3,1
6615,0,35,0,0,0,18,4,0
10000000,0,32,0,0,0,12,2,0
10000000,0,29,0,0,0,14,2,0
60301,0,47,0,0,0,15,2,0
10000000,0,31,0,0,0,18,2,0
10000000,0,32,0,0,0,16,3,0
10000000,0,50,0,0,0,22,2,0
513370,0,59,0,0,0,11,2,0
10000000,0,25,0,0,0,11,2,0
656,0,21,0,0,0,11,1,1
10000000,0,35,0,0,0,17,2,0
10000000,0,95,0,0,0,16,3,1
10000000,0,47,0,0,0,17,1,1
10000000,0,231,0,0,0,24,1,1
10000000,0,37,0,0,0,20,1,0
10000000,0,31,0,0,0,30,3,1
10000000,0,41,0,0,0,20,3,0
2547,0,31,0,0,0,17,2,0
576,0,37,0,0,0,11,2,0
10000000,0,48,0,0,0,13,2,1
4,0,34,0,0,0,16,2,0
10000000,0,164,0,0,0,7,1,1
10000000,0,52,0,0,0,31,4,1
10000000,0,28,0,0,0,14,2,0
19105,0,25,0,0,0,18,3,0
10000000,0,76,0,0,0,27,1,1
3685,0,70,0,0,0,24,3,0
10000000,0,151,0,0,0,132,11,1
10000000,0,75,0,0,1,16,2,0
10000000,0,76,0,0,0,19,1,1
374442,0,44,0,0,0,17,2,0
10000000,0,148,0,0,0,23,1,1
10000000,0,95,0,0,0,15,2,1
160,0,31,0,0,0,21,2,0
288646,0,32,0,0,0,19,2,0
9466,0,36,0,0,0,13,2,0
10000000,0,35,0,0,0,15,1,1
10000000,0,71,0,0,1,17,2,1
10000000,0,65,0,0,0,24,2,1
10000000,0,94,0,0,0,13,2,1
4,0,39,0,0,0,21,3,0
10000000,0,29,0,0,1,17,1,1
10000000,0,32,0,0,0,23,2,1
268154,0,28,0,0,0,17,2,0
10000000,0,185,0,0,0,17,2,1
10000000,0,46,0,0,0,21,2,0
10000000,0,57,0,0,0,20,1,1
75,0,49,0,0,0,16,2,0
10000000,0,37,0,0,0,15,2,1
10000000,0,263,0,0,0,162,18,1
10000000,0,97,0,0,0,13,2,1
10000000,0,72,0,0,0,30,2,1
10000000,0,59,0,0,0,25,2,1
10000000,0,44,0,0,0,16,2,0
10000000,0,38,0,0,0,11,2,0
10000000,0,187,0,0,0,16,2,1
12741,0,64,0,0,0,16,2,0
10000000,0,60,0,0,0,17,1,1
14969,0,27,0,0,0,14,2,0
25717,0,37,0,0,0,15,3,0
10000000,0,82,0,0,1,39,5,1
10000000,0,14,0,0,0,7,1,1
10000000,0,63,0,0,0,12,2,1
10000000,0,204,0,0,0,14,2,1
4570,0,345,0,0,1,45,2,1
10000000,0,57,0,0,0,11,2,1
10000000,0,40,0,0,0,19,2,0
10000000,0,35,0,0,0,20,2,0
50288,0,29,0,0,0,13,2,0
25772,0,63,0,0,0,14,3,0
10000000,0,36,0,0,0,15,2,0
10000000,0,65,0,0,0,10,1,1
10000000,0,48,0,0,0,21,2,0
10000000,0,70,0,0,0,22,1,1
10000000,0,58,0,0,0,13,1,0
10000000,0,32,0,0,0,14,2,0
335926,0,32,0,0,0,16,2,0
588162,0,30,0,0,0,17,2,0
10000000,0,17,0,0,0,12,1,1
3533,0,43,0,0,0,32,3,0
289109,0,36,0,0,0,13,2,0
10000000,0,31,0,0,1,17,1,0
10000000,0,31,0,0,0,16,2,0
10000000,0,30,0,0,1,18,2,0
389271,0,33,0,0,0,11,2,0
14969,0,27,0,0,0,14,2,0
840572,0,190,0,0,0,23,2,1
10000000,0,113,0,0,0,11,1,1
10000000,0,26,0,0,0,18,3,0
10000000,0,40,0,0,0,10,1,1
10000000,0,54,0,0,0,25,1,1
10000000,0,31,0,0,0,20,2,1
235063,0,28,0,0,0,19,3,0
15503,0,72,0,0,0,13,2,0
10000000,0,205,0,0,0,18,1,1
10000000,0,18,0,0,1,14,2,1
10000000,0,22,0,0,0,10,1,1
10000000,0,95,0,0,0,15,2,1
10000000,0,30,0,0,0,17,2,0
10000000,0,101,0,0,1,16,2,1
10000000,0,114,0,0,0,25,2,1
10000000,0,25,0,0,0,24,2,1
10000000,0,195,0,0,0,16,1,1
10000000,0,45,0,0,0,16,1,1
10000000,0,103,0,0,0,30,5,1
10000000,0,143,0,0,0,15,2,1
10000000,0,65,0,0,0,22,1,1
7001,0,59,0,0,0,14,3,0
5060,0,34,0,0,0,21,2,0
10000000,0,48,0,0,0,12,1,1
2038,0,48,0,0,0,15,1,0
32565,0,18,0,0,0,17,2,1
10000000,0,76,0,0,0,12,1,1
10000000,0,52,0,0,1,22,1,1
10000000,0,127,0,0,1,35,6,1
10000000,0,32,0,0,0,15,2,0
2547,0,42,0,0,0,17,2,0
10000000,0,118,0,0,1,17,2,1
10000000,0,68,0,0,0,14,2,0
10000000,0,57,0,0,0,31,4,1
29,0,70,0,0,0,17,2,0
10000000,0,33,0,0,0,16,2,1
194914,0,44,0,0,0,8,1,0
2547,0,36,0,0,0,17,2,0
2547,0,44,0,0,0,17,2,0
251630,0,60,0,0,0,16,2,0
10000000,0,47,0,0,0,16,1,1
7422,0,22,0,0,0,14,2,0
10000000,0,31,0,0,0,13,1,1
869117,0,23,0,0,0,12,2,0
740733,0,30,0,0,0,14,2,1
10000000,0,40,0,0,0,15,2,0
10000000,0,58,0,0,0,14,1,1
14969,0,26,0,0,0,14,2,0
10000000,0,151,0,0,1,110,10,1
10000000,0,105,0,1,0,30,2,1
10000000,0,29,0,0,0,20,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,20,0,0,0,14,1,0
10000000,0,43,0,0,0,14,2,1
23342,0,32,0,0,0,18,2,0
8419,0,40,0,0,0,15,2,0
10000000,0,110,0,0,1,28,5,1
10000000,0,34,0,0,0,20,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,88,0,0,0,19,1,1
10000000,0,112,0,0,0,11,1,1
10000000,0,55,0,0,1,46,7,1
10000000,0,52,0,0,0,11,1,1
10000000,0,79,0,0,0,13,1,1
288646,0,38,0,0,0,19,2,0
10000000,0,66,0,0,0,20,1,1
10000000,0,27,0,0,0,16,2,0
10000000,0,68,0,0,0,17,1,1
10000000,0,77,0,0,1,36,6,1
10000000,0,36,0,0,1,26,2,1
11,0,26,0,0,0,25,2,1
421,0,47,0,0,0,23,2,0
10000000,0,41,0,0,0,24,2,0
10000000,0,64,0,0,0,13,2,1
2547,0,37,0,0,0,17,2,0
18281,0,46,0,0,0,15,2,0
10000000,0,98,0,0,0,18,2,1
38350,0,19,0,0,0,14,2,0
14969,0,27,0,0,0,14,2,0
28811,0,27,0,0,0,18,2,0
10000000,0,24,0,0,0,17,2,0
893255,0,34,0,0,0,12,1,0
44061,0,33,0,0,0,13,1,1
10000000,0,53,0,0,0,32,4,1
30711,0,24,0,0,0,17,2,0
10000000,0,39,0,0,0,13,1,1
10000000,0,52,0,0,1,18,2,1
10000000,0,33,0,0,0,19,2,0
10000000,0,69,0,0,0,11,1,1
10000000,0,34,0,0,0,14,2,1
10000000,0,101,0,0,0,11,1,1
10000000,0,58,0,0,0,20,1,1
10000000,0,309,0,0,0,13,2,1
10000000,0,28,0,0,0,16,2,0
10000000,0,230,0,0,0,53,8,1
10000000,0,104,0,0,0,15,2,1
10000000,0,20,0,0,0,7,1,1
4,0,46,0,0,0,22,3,0
10000000,0,37,0,0,0,13,2,0
576,0,42,0,0,0,11,2,0
10000000,0,37,0,0,0,19,2,0
10000000,0,58,0,0,0,21,2,0
10000000,0,47,0,0,0,23,2,0
60688,0,36,0,0,0,18,3,0
29,0,44,0,0,0,22,2,0
719,0,33,0,0,0,20,2,0
1267,0,32,0,0,0,22,3,0
10000000,0,47,0,0,0,19,1,1
10000000,0,35,0,0,0,15,2,0
801,0,30,0,0,0,14,2,0
29124,0,146,0,0,0,27,3,1
10000000,0,35,0,0,1,12,1,1
29,0,53,0,0,0,18,2,0
3533,0,39,0,0,0,21,2,0
60076,0,22,0,0,0,21,2,1
10000000,0,85,0,0,0,33,2,1
10000000,0,22,0,0,0,21,3,1
10000000,0,193,0,0,0,13,1,1
10000000,0,127,0,0,0,23,2,1
10000000,0,73,0,0,0,14,1,1
135123,0,36,0,0,0,26,2,0
18281,0,36,0,0,0,15,2,0
10000000,0,192,0,0,1,118,11,1
10000000,0,38,0,0,0,17,2,1
3309,0,31,0,0,0,22,3,0
1859,0,44,0,0,0,12,1,0
10000000,0,105,0,0,0,19,2,1
580535,0,23,0,0,0,17,2,0
10000000,0,69,0,0,0,19,1,1
2514,0,22,0,0,0,17,3,0
10000000,0,81,0,0,0,25,2,1
497652,0,28,0,0,0,18,2,0
10000000,0,32,0,0,0,23,2,0
1267,0,25,0,0,0,18,2,0
266607,0,24,0,0,0,13,2,0
10000000,0,224,0,0,1,190,8,1
10000000,0,60,0,0,1,30,2,1
32174,0,45,0,0,0,11,2,0
10000000,0,41,0,0,0,28,5,1
10000000,0,25,0,0,0,19,2,0
10000000,0,95,0,0,1,39,5,1
29330,0,52,0,0,0,12,2,0
24631,0,27,0,0,0,18,4,0
190930,0,23,0,0,0,16,2,0
28811,0,30,0,0,0,18,2,0
440725,0,36,0,0,0,15,2,0
10000000,0,40,0,0,0,17,2,1
10000000,0,130,0,0,0,10,1,1
1267,0,32,0,0,0,21,2,0
10000000,0,224,0,0,1,190,8,1
10000000,0,39,0,0,0,8,1,1
12749,0,78,0,0,0,15,2,0
10000000,0,50,0,0,0,29,2,0
10000000,0,26,0,0,0,25,2,1
202892,0,18,0,0,0,12,2,0
10000000,0,42,0,0,1,19,2,0
10000000,0,84,0,0,0,31,4,1
754125,0,28,0,0,0,20,3,0
10000000,0,67,0,1,1,27,2,1
10000000,0,25,0,0,0,14,2,0
251,0,19,0,0,0,14,2,0
10000000,0,36,0,0,0,20,2,1
10000000,0,84,0,0,0,18,1,1
10000000,0,38,0,0,0,22,1,1
53,0,28,0,0,0,13,2,0
29330,0,49,0,0,0,18,2,0
10000000,0,68,0,0,0,13,1,1
10000000,0,25,0,0,0,9,1,1
165866,0,27,0,0,0,12,2,0
10000000,0,126,0,0,1,22,4,1
10000000,0,39,0,0,0,19,1,1
10000000,0,24,0,0,0,15,2,0
10000000,0,90,0,0,1,36,6,1
10000000,0,34,0,0,0,17,2,0
10000000,0,55,0,0,0,10,1,1
10000000,0,37,0,0,0,12,2,0
18022,0,23,0,0,0,12,2,0
10000000,0,121,0,0,0,15,1,1
17910,0,45,0,0,0,30,5,0
183,0,112,0,0,0,17,2,1
4570,0,345,0,0,1,45,2,1
10000000,0,55,0,0,0,16,1,1
10000000,0,149,0,0,0,21,3,1
10000000,0,45,0,0,0,30,2,1
145645,0,63,0,0,0,20,2,0
986906,0,26,0,0,0,19,2,0
4570,0,345,0,0,1,45,2,1
10000000,0,51,0,0,0,23,3,1
44061,0,33,0,0,0,13,1,1
105,0,35,0,0,0,13,2,0
24929,0,22,0,0,0,16,3,0
10000000,0,225,0,0,0,20,2,1
10000000,0,59,0,0,0,19,2,0
10000000,0,162,0,0,0,22,2,1
10000000,0,62,0,0,0,23,2,1
10000000,0,46,0,0,0,35,2,0
98687,0,84,0,0,1,44,4,1
41508,0,22,0,0,0,13,2,0
10000000,0,27,0,0,0,14,2,0
10000000,0,44,0,0,0,26,2,1
870493,0,29,0,0,0,16,2,0
29,0,26,0,0,0,17,2,0
10000000,0,18,0,0,0,9,1,1
199501,0,47,0,0,0,20,2,0
29,0,29,0,0,0,21,2,0
13429,0,34,0,0,0,12,2,0
10000000,0,31,0,0,0,19,2,0
10000000,0,65,0,0,0,28,3,1
10000000,0,70,0,0,1,27,1,1
10000000,0,239,0,0,0,25,2,1
10000000,0,87,0,0,0,10,1,1
10000000,0,26,0,0,0,16,2,0
10000000,0,67,0,0,0,34,1,1
753,0,57,0,0,0,16,2,0
10000000,0,65,0,0,1,24,1,1
10000000,0,43,0,0,0,20,3,0
215882,0,51,0,0,0,15,2,0
10000000,0,34,0,0,0,16,1,0
344783,0,24,0,0,0,14,2,0
10000000,0,33,0,0,0,14,3,0
10000000,0,31,0,0,0,17,2,0
277631,0,28,0,0,0,13,2,0
10000000,0,20,0,0,0,13,3,0
122,0,49,0,0,0,15,2,0
101948,0,24,0,0,0,18,3,0
336313,0,44,0,0,1,27,2,0
10000000,0,34,0,0,0,16,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,37,0,0,0,17,2,0
10000000,0,60,0,0,0,11,2,1
5956,0,38,0,0,0,14,3,0
10000000,0,33,0,0,0,22,3,1
105,0,35,0,0,0,13,2,0
10000000,0,19,0,0,0,14,3,0
10000000,0,32,0,0,0,22,2,0
10000000,0,39,0,0,0,15,2,0
10000000,0,75,0,0,0,14,2,1
1267,0,40,0,0,0,20,2,0
6655,0,56,0,0,0,18,3,0
25776,0,50,0,0,1,26,2,0
224897,0,54,0,0,0,25,3,0
10000000,0,33,0,0,0,13,2,0
8419,0,46,0,0,0,20,2,0
10000000,0,181,0,0,0,10,1,1
10000000,0,71,0,0,0,18,2,1
14969,0,25,0,0,0,14,2,0
10000000,0,28,0,0,0,27,5,1
10000000,0,110,0,0,0,17,3,1
10000000,0,347,0,0,1,182,15,1
10000000,0,24,0,0,0,12,2,0
13429,0,37,0,0,0,12,2,0
10000000,0,55,0,0,0,16,1,1
10000000,0,48,0,0,0,15,1,1
10000000,0,34,0,0,0,25,3,1
10000000,0,48,0,0,0,14,1,1
10000000,0,241,0,0,1,200,14,1
86706,0,20,0,0,0,11,2,0
10000000,0,53,0,0,0,16,1,1
10000000,0,35,0,0,0,25,3,0
4,0,41,0,0,0,21,3,0
10000000,0,79,0,0,0,45,6,1
10000000,0,62,0,0,0,24,3,1
10000000,0,65,0,0,0,8,1,1
2547,0,35,0,0,0,17,2,0
10000000,0,64,0,0,0,12,1,1
10000000,0,22,0,0,0,21,2,1
10000000,0,30,0,0,0,18,2,0
10000000,0,32,0,0,0,28,2,1
10000000,0,26,0,0,0,15,2,0
894191,0,26,0,0,0,16,1,0
496890,0,33,0,0,0,22,2,0
10000000,0,15,0,0,0,14,2,1
8419,0,34,0,0,0,15,2,0
5903,0,21,0,0,0,15,2,0
4570,0,371,0,0,1,45,2,1
3309,0,58,0,0,1,22,2,0
46854,0,25,0,0,0,14,2,0
10000000,0,107,0,0,0,23,2,1
10000000,0,28,0,0,0,18,2,0
236871,0,72,0,0,0,14,2,1
491426,0,172,0,0,1,132,14,1
10000000,0,80,0,0,0,16,1,1
10000000,0,33,0,0,0,23,2,0
75598,0,24,0,0,0,16,4,0
12989,0,70,0,0,0,21,3,0
970571,0,72,0,0,0,27,2,1
10000000,0,66,0,0,0,29,1,1
10000000,0,118,0,0,0,14,2,1
211416,0,43,0,0,0,17,2,0
10000000,0,27,0,0,0,16,2,0
595656,0,47,0,0,0,16,2,0
10000000,0,23,0,0,0,15,2,1
6,0,35,0,0,0,16,2,0
656,0,19,0,0,0,11,1,1
10000000,0,42,0,0,0,18,2,1
10000000,0,82,0,0,0,22,2,1
10000000,0,33,0,0,0,21,2,0
10000000,0,26,0,0,1,25,1,1
10000000,0,63,0,0,0,23,2,1
24323,0,41,0,0,0,12,2,0
28122,0,21,0,0,0,12,2,1
10000000,0,31,0,0,0,11,1,0
10000000,0,184,0,0,0,14,1,1
10000000,0,43,0,0,0,18,1,1
98404,0,36,0,0,0,23,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,61,0,0,0,14,2,1
32174,0,40,0,0,0,11,2,0
42942,0,42,0,0,0,21,2,0
25949,0,68,0,0,0,16,2,0
10000000,0,29,0,0,0,16,2,0
10000000,0,34,0,0,0,17,2,0
10000000,0,38,0,0,1,23,2,1
836190,0,42,0,0,0,17,3,1
10000000,0,46,0,0,0,21,2,1
10000000,0,76,0,0,0,27,1,1
10000000,0,42,0,0,0,19,2,0
10000000,0,36,0,0,0,14,2,1
168,0,31,0,0,0,20,2,0
10000000,0,28,0,0,0,18,2,0
10000000,0,28,0,0,0,13,1,1
10000000,0,143,0,0,0,23,2,1
10000000,0,33,0,0,0,20,2,0
1104,0,28,0,0,0,18,2,0
32464,0,16,0,0,0,11,2,0
10000000,0,126,0,0,1,35,6,1
10000000,0,55,0,0,0,16,2,1
10000000,0,48,0,0,0,24,3,1
13429,0,35,0,0,0,12,2,0
10000000,0,65,0,0,0,22,3,1
10000000,0,79,0,0,1,20,1,1
10000000,0,50,0,0,0,16,1,1
10000000,0,85,0,0,0,13,1,1
10000000,0,130,0,0,0,15,2,1
10000000,0,25,0,0,0,18,1,1
329,0,92,0,0,0,14,2,0
10000000,0,51,0,0,0,9,1,1
10000000,0,43,0,0,0,12,2,0
10000000,0,106,0,0,0,18,1,1
6,0,64,0,0,0,16,2,0
10000000,0,80,0,1,0,15,1,1
4570,0,349,0,0,1,45,2,1
10000000,0,27,0,0,0,8,1,1
54459,0,34,0,0,0,24,2,0
29,0,34,0,0,0,21,2,0
12314,0,40,0,0,0,19,3,0
44061,0,33,0,0,0,13,1,1
10000000,0,103,0,0,0,30,5,1
2547,0,36,0,0,0,17,2,0
10000000,0,83,0,0,0,21,1,1
34258,0,32,0,0,0,20,2,0
10000000,0,44,0,0,0,23,3,1
10000000,0,31,0,0,0,13,2,0
10000000,0,33,0,0,0,23,2,0
654315,0,25,0,0,0,15,1,0
4918,0,30,0,0,0,16,2,0
10000000,0,70,0,0,0,19,1,1
10000000,0,96,0,0,0,15,3,1
10000000,0,38,0,0,0,23,3,0
42066,0,44,0,0,1,24,3,0
10000000,0,36,0,0,0,16,2,0
37219,0,32,0,0,0,14,2,0
5001,0,28,0,0,0,16,2,0
10000000,0,38,0,0,0,23,2,0
10000000,0,104,0,0,1,103,9,1
10000000,0,118,0,0,0,15,2,1
7001,0,53,0,0,0,15,3,0
466320,0,31,0,0,0,14,2,0
4,0,44,0,0,0,21,3,0
29749,0,27,0,0,1,15,2,0
1267,0,38,0,0,0,25,2,0
10000000,0,23,0,0,0,15,2,0
10000000,0,85,0,0,0,17,2,1
10000000,0,80,0,0,0,17,2,1
10000000,0,67,0,0,0,7,1,1
277158,0,42,0,0,0,14,3,0
319753,0,39,0,0,1,21,2,0
712740,0,35,0,0,0,20,2,0
